id,obj_count,trigger_count,portal_count,x_min,x_max,y_min,y_max,stars
46373354,68553,1010,27,-29.0,39525.0,-149.084,2365.52,6
62374745,34325,905,6,-29.0,22845.0,-155.63,2169.22,2
37175491,20874,728,51,-29.0,25185.0,-180.0,1830.5,6
62309111,49656,1109,63,-29.0,26065.5,-180.0,1665.0,7
33863073,18900,789,73,-29.0,22635.0,-180.0,1785.0,7
35736229,18785,417,15,-29.0,16137.6,-165.0,1365.0,4
65906280,85489,2944,151,-29.0,34289.0,-180.0,2400.0,6
60784748,146735,4994,223,-29.0,39585.0,-180.0,2398.5,10
9442809,21379,37,21,-11.5,18382.2,0.0,452.114,2
41757744,33512,2020,207,-29.0,31049.1,-180.0,2265.0,5
78625754,91748,5669,24,-241.649,27345.0,-15.0,2374.24,10
804313,5395,27,11,301.0,24195.0,3.0,855.0,8
59233763,45308,2544,66,-29.0,31755.0,-165.0,2110.27,9
106612,3070,59,6,345.0,25305.0,2.0,1185.0,1
52557713,30340,2541,26,-15.0,23625.0,39.0557,2291.5,5
9227947,16478,83,5,27.5,22905.0,-17.0,1335.0,2
66318856,19002,563,39,-29.0,19645.0,-165.0,1155.0,1
13113862,14284,110,5,7.5,14955.0,-180.0,1140.0,2
59966737,97968,3784,255,-15.0,41099.4,-141.0,2340.0,10
64253515,53181,3294,36,-29.0,21375.0,-180.0,2265.0,5
96447996,46880,6785,84,-29.0,29925.2,-180.0,2400.0,8
15074214,17507,1071,63,15.0,22305.0,-165.0,765.0,1
50892387,38210,4170,58,-29.0,20685.0,-165.0,2400.0,5
116806,4193,39,9,165.0,29565.0,-5.0,735.0,8
73123168,79862,1901,6,-29.0,21557.0,-180.0,2400.0,1
11436255,7448,125,10,16.28,16919.2,-105.0,495.0,3
28033639,12453,754,24,1.0,19230.0,-180.0,1245.0,5
58848301,40031,361,16,-29.0,17775.0,-180.0,2104.5,5
63292359,51562,1789,52,-29.0,25541.3,-180.0,1515.0,8
13364710,10052,199,26,45.0,19605.0,-169.08,1005.0,7
28920582,30074,609,54,-29.0,29475.0,-51.6064,945.0,8
69582529,79790,6717,59,-29.0,51735.0,-180.0,2400.0,2
35427356,28859,1230,43,-29.0,20055.0,-180.0,1335.0,6
69732501,27728,1506,29,-29.0,30060.0,-135.0,2205.0,10
14264949,24236,606,1,1.0,38085.0,-165.0,1785.0,1
74725857,54534,1524,144,-29.0,30195.0,-180.0,2400.0,6
344840,6269,169,117,105.0,31456.7,1.0,1005.0,1
43711117,31314,351,39,-29.0,23157.7,-135.25,1245.0,4
59616270,42698,1959,36,-29.0,21660.0,-87.0,2385.0,6
35051517,13795,683,47,-29.0,20985.0,-180.0,1275.0,7
15128562,19388,259,28,2.89941,25226.9,-135.0,1035.0,1
75806677,127303,7962,269,-29.0,36765.0,-180.0,2400.0,10
68196428,33321,1307,43,-29.0,23945.0,-180.0,2351.41,5
60946532,42237,943,50,-29.0,24345.0,-174.0,839.0,7
29812998,6188,1134,7,-29.0,24285.0,-135.0,2055.0,9
55070913,35503,854,34,-29.0,20985.0,-180.0,1505.5,6
11585086,10835,1290,2,1.0,22859.0,10.0,525.5,1
45612066,49442,1489,72,-29.0,27255.0,-180.0,2175.0,7
18093873,23170,743,24,1.0,18255.0,-45.0,1785.0,2
37929778,40883,592,63,-29.0,28199.3,-167.0,2355.0,6
89919628,53365,5217,196,-29.0,30645.0,-165.0,2385.0,6
23354184,26903,649,36,1.0,35353.8,-60.75,735.0,8
13146798,21753,121,4,1.0,16815.0,-165.765,1259.5,2
14409896,4496,20,6,1.0,15165.0,-180.0,507.462,2
37570494,11298,284,24,-29.0,15813.6,-179.0,945.5,3
31269463,31798,2833,65,-29.0,27705.0,-172.0,2235.0,9
1249219,4631,82,15,301.0,25365.0,1.0,675.0,8
559533,5905,42,71,315.0,22755.0,1.0,885.0,1
69996,3570,34,79,315.0,20805.0,1.0,945.0,1
62995779,61968,10908,29,-29.0,27720.0,-180.0,2400.0,4
36868858,27056,1727,45,-15.0,39315.0,-165.0,3018.75,5
11813110,17518,69,25,5.0,22373.5,10.0,1652.16,2
51377104,28017,1463,80,-29.0,34455.0,-179.0,2340.0,6
34494141,41507,1372,41,-29.0,23430.0,-177.5,2306.25,7
73317423,28789,1295,8,-29.0,15047.2,-93.5,1905.0,4
34160738,28981,806,75,-29.0,21652.1,-180.0,2400.0,7
29416734,21692,847,45,-29.0,33105.0,-149.999,1145.4,6
54659678,35184,856,104,-29.0,28335.0,-45.0,1650.0,4
34527473,30839,1553,39,-29.0,31213.6,-168.689,2385.0,7
714673,4044,47,13,301.0,26899.0,1.0,675.0,7
14116476,5181,58,9,20.0,15645.0,-50.0,675.0,2
35518188,29355,1413,110,-29.0,29847.0,-170.228,2085.0,6
11660471,15810,483,12,301.0,18705.0,-136.042,735.0,2
96349462,46020,711,38,-29.0,22964.6,-180.0,2175.0,6
5356370,9167,505,8,301.0,21135.0,1.0,675.0,2
82836212,58167,2360,57,-872.877,25373.0,-147.0,2355.0,7
43732736,34330,3271,84,-29.0,24982.0,-180.0,2325.0,9
45772757,42152,1746,108,-15.0,46410.0,-15.0,2355.0,8
3745729,7698,339,23,320.0,20085.0,1.0,705.0,7
11698380,16478,826,43,1.0,57595.8,-180.0,1800.0,8
34869321,26664,3289,82,-29.0,43155.0,-180.0,1665.0,7
93698697,38508,3692,86,-29.0,29993.0,-165.0,2355.0,10
47021443,54132,1145,77,-15.0,28545.0,-105.0,2145.0,6
51134816,43038,1711,50,-29.0,26745.0,-180.0,1695.0,5
30940090,7407,206,5,-29.0,15139.0,-75.0,795.0,2
93758124,18418,1221,36,-15.0,30150.0,-165.0,2295.0,8
77078753,65879,2656,3,-29.0,55005.0,-180.0,2362.5,1
928009,11695,804,44,15.0,32325.0,1.0,1395.0,1
50563448,72693,3642,116,-29.0,64491.0,-180.0,2385.0,10
32614529,15565,403,36,15.0,26535.0,-173.0,780.0,5
24362266,14785,3455,83,1.0,24855.0,-165.0,1245.0,1
80866876,29843,1263,31,-29.0,31965.0,-105.0,2370.0,8
52577127,27511,1544,6,-29.0,19155.0,-105.0,1988.32,2
5429040,11819,1006,11,315.0,20775.0,1.0,495.0,6
56893141,24146,1013,37,-29.0,20325.0,-180.0,2400.0,2
14375455,9275,507,16,1.0,18315.0,-176.75,1185.0,2
700813,6399,229,47,315.0,20145.0,3.0,1096.0,1
61406757,29204,1817,45,-30.0,22455.0,-40.9505,2400.0,6
27912365,9271,395,31,15.0,22515.0,-180.0,726.0,5
64089732,40628,2049,19,-29.0,31896.5,-180.0,1755.0,8
85412112,22574,1344,10,-29.0,21783.0,11.0,2370.0,6
48695322,67645,3085,101,-29.0,48825.0,-180.0,2080.2,8
48260847,42020,1648,68,-29.0,30113.0,-180.0,1845.0,6
62604132,32090,1765,13,-15.0,27594.0,-180.0,2400.0,10
74154894,81577,2977,53,-29.0,27825.0,-165.0,2115.0,10
168488,1195,8,6,603.0,27765.0,2.0,525.0,3
274283,826,20,5,315.0,7815.0,-4.0,465.0,2
26369914,5522,263,10,1.0,16312.5,-170.783,1130.78,4
1757461,2247,9,5,645.0,26745.0,1.0,495.0,2
37634067,47560,1532,86,-29.0,26655.0,-165.0,2385.0,9
60605814,131411,3136,96,-29.0,54135.0,-180.0,2386.83,10
91730915,29308,1184,52,-29.0,21345.0,-165.0,1738.5,6
63522914,27842,1493,23,-29.0,19621.0,-164.5,2355.5,5
62906815,145133,10680,153,-29.0,37245.0,-180.0,2400.0,9
65597225,57896,3099,163,-29.0,29775.0,-250.679,2415.0,8
55627631,41831,1120,35,-29.0,20085.0,-180.0,1630.39,8
16167895,13553,165,7,15.0,26309.6,-180.0,679.5,3
29046800,72782,539,39,-29.0,41835.0,15.0,2355.0,1
80218929,92911,2755,60,-29.0,48397.5,-180.0,2355.0,10
55435632,18412,991,74,-29.0,24532.5,-165.0,2385.0,7
48829531,57997,3205,48,-342.414,28995.0,-180.0,2505.0,8
85280812,17483,2622,34,-29.0,22997.0,-180.0,1786.0,8
28135247,4480,301,7,1.0,19273.0,-180.0,705.0,4
50652786,53683,2220,58,-29.0,31127.0,-75.0,2234.96,7
6053464,12086,333,21,308.0,19875.0,1.0,1065.0,5
59009141,45633,1026,23,-29.0,22335.0,-180.0,2348.25,5
49210527,73341,4315,93,-29.0,24465.0,-180.0,2265.0,7
93040300,79990,5394,98,-29.0,27675.0,-172.854,2385.0,5
35750087,66984,1289,47,-29.0,19248.6,-151.0,2006.26,2
68263042,39456,753,27,-29.0,24405.0,15.0,2074.01,2
36346514,14479,1474,172,-29.0,22965.0,-165.0,1575.04,10
89785965,12799,552,16,-29.0,20505.0,-15.0,2400.0,2
919790,3334,75,55,307.0,25755.0,-4.5,555.0,1
57473037,30058,2819,34,-29.0,28335.0,-180.0,2327.0,9
59403326,29109,2058,33,15.0,25245.0,-105.0,2235.0,9
28500207,25787,4126,29,-195.0,22384.0,-180.0,2222.36,6
95753019,48466,7159,44,-15.0,29025.0,-165.0,2400.0,5
70893587,85485,1899,21,-345.96,21928.6,-165.0,2355.0,10
9539030,16604,673,35,45.0,25275.0,-15.0,825.0,2
95490170,56372,2234,146,-31.0,21525.0,-180.0,2347.5,9
39491827,21966,1106,89,15.0,26730.0,-180.0,1305.0,7
38291606,35464,795,138,-29.0,21645.0,-135.0,2385.0,4
6193477,13134,987,77,315.0,21997.5,1.0,1485.0,1
63553145,55942,2943,101,-29.0,25582.2,-180.0,885.0,8
12957836,21992,597,5,15.0,25532.8,-75.0,885.0,3
66704741,47994,3150,81,-15.0,61425.0,-180.0,2385.0,10
32916053,29532,1086,61,-29.0,26535.0,-165.0,1845.0,9
14982135,15316,3613,35,1.0,25425.0,-45.0,1800.0,4
11787273,19591,55,41,15.0,18465.0,-173.0,765.0,1
37435901,30258,881,127,-585.0,24933.0,-180.0,2295.0,6
444823,3045,57,33,315.0,25635.0,1.0,1185.0,8
1794210,5945,225,363,301.0,18903.0,2.0,1500.0,1
76071635,32491,2090,80,-29.0,30345.0,-265.0,2400.0,5
68408784,32091,2125,54,-29.0,30510.0,-484.003,2400.0,10
29082822,9458,382,27,-29.0,21045.0,-80.0,735.0,8
35233399,129037,3280,59,-29.0,96075.0,-180.0,2400.0,10
50211341,47471,3483,89,-29.0,46995.0,-180.0,2325.0,10
52999065,26736,2622,69,-29.0,24875.2,-173.0,2400.0,8
59358800,25557,1684,57,-29.0,24349.0,-180.0,2400.0,8
36834813,43119,898,107,-15.0015,33905.0,-107.746,1185.0,10
8196998,18509,1219,91,1.0,36225.0,1.0,1800.0,7
6146864,9727,351,17,301.0,21255.0,1.0,855.0,1
59891545,31761,1221,95,-29.0,20085.0,-180.0,1455.0,6
39983780,56582,1911,30,-29.0,20502.2,-120.0,1985.0,5
10098869,13568,431,42,315.0,23140.0,-0.666992,1500.0,5
68044624,100,36,0,1.0,14730.0,-135.0,735.0,2
140703,1658,0,18,375.0,26865.0,2.0,1185.0,1
89552813,34739,2487,12,-29.0,21167.0,-180.0,2325.0,7
66352604,34477,1322,45,-285.0,24099.0,-177.957,2175.0,5
46355,3999,371,43,315.0,26505.0,2.0,1143.0,1
34554962,35282,1800,60,-29.0,33945.0,-165.0,1139.0,10
31198704,8297,365,32,-29.0,20077.5,-180.0,1035.0,5
56255833,44064,596,55,-29.0,28969.0,-180.0,2385.0,7
31790191,8077,359,46,-15.0,20540.0,-165.0,945.0,3
57609004,64144,3107,46,-29.0,33916.0,-180.0,2235.0,7
7511382,18683,614,68,303.0,33825.0,1.0,975.0,9
37602605,20268,280,43,-15.0,23777.0,-180.0,975.0,6
43879123,32970,1387,52,-29.0,21487.5,-180.0,1995.0,5
34210481,38732,1107,69,-29.0,25859.0,-52.5,1905.0,10
42008751,26293,1559,87,-585.0,21655.0,-180.0,2325.0,4
934438,7794,209,10,301.0,30465.0,1.0,577.0,8
77809915,107102,3238,54,-29.0,33465.0,-105.0,1830.0,8
49854271,40346,569,30,-29.0,26001.0,-180.0,2295.0,6
68080965,61764,1238,61,-29.0,17062.3,-105.0,2163.64,5
977287,387,15,0,315.0,5685.0,1.0,435.0,2
42676397,8042,1214,0,0.0,14985.0,-165.0,1395.0,1
34523116,23414,145,64,-149.0,17356.9,-180.0,1260.0,3
37375636,39864,1591,231,-29.0,19515.0,-180.0,1695.0,7
68179284,18263,1983,80,-29.0,24795.0,-180.0,2385.03,2
35648730,33608,1433,41,-29.0,23190.0,-180.0,1575.0,8
12149228,16157,7235,28,15.0,25515.0,-165.0,765.0,8
90119030,31332,2725,37,-29.0,23025.0,-165.0,2325.05,7
32940369,38733,3020,44,-29.0,39585.0,-180.0,2400.0,10
140540,1997,8,41,405.0,28935.0,1.0,435.0,7
28179535,14192,366,83,1.0,19265.0,-180.0,675.0,4
57432321,20590,1272,15,-29.0,19215.0,-180.0,2158.81,3
13814194,13405,325,18,1.0,25575.0,-6.60046,1800.0,3
82506607,25724,78,30,-29.0,17810.3,-142.5,855.0,1
52321279,11143,101,4,-29.0,15000.0,-75.0,1035.0,2
64931713,72774,982,34,-35.0,34785.0,-180.0,1635.0,8
60139281,77778,2851,63,-285.212,26151.0,-180.0,1882.79,8
12245263,2063,213,2,1.0,14925.0,-48.5,885.0,1
13338743,23655,134,13,15.0,23794.5,-45.0,1785.0,3
36920682,27084,950,83,-29.0,19785.0,-180.0,2370.0,7
75263380,66798,1604,91,-29.0,26865.0,-180.0,1553.1,7
45292515,10580,477,56,-29.0,16185.0,-180.0,1365.0,4
35716135,24650,357,15,-29.0,17970.5,-165.0,975.0,3
60992587,56064,3626,141,-29.0,33675.0,45.0,2365.0,8
6508283,20000,584,18,-15.0,18345.0,-96.0,2250.0,2
38150633,39987,3143,124,-165.0,40185.0,-180.0,2235.0,10
66448095,45374,3456,163,-15.0,47025.0,-105.0,2355.0,8
47148086,25388,712,39,-29.0,19860.0,-180.0,2055.0,4
62512389,38919,1016,18,-29.0,25755.0,-105.0,2115.0,9
75632366,79982,5102,179,-29.0,42345.0,-165.613,2385.0,9
91294711,71325,5522,44,-29.0,27645.0,-180.0,2355.0,10
45097147,18200,1496,46,-29.0,31995.7,-180.0,1970.63,5
61307713,155131,922,84,-29.0,23985.8,-81.1416,2397.25,8
45850956,15606,700,129,-29.0,22845.0,-180.0,1275.0,4
92292139,47454,3322,56,-29.0,42825.0,-180.0,2370.0,6
56597927,54462,2842,55,-29.0,26249.9,-180.0,2385.0,8
55762687,27125,953,29,-202.064,22365.0,-180.0,1035.0,8
66535027,32309,2252,11,-285.0,18749.2,-391.423,2400.0,5
57950411,79766,6040,121,-29.0,38170.5,-180.0,2400.0,10
58686247,21641,243,40,-29.0,18225.0,-143.387,2362.05,4
76592057,43394,1292,42,-29.0,23055.0,-15.0,2355.0,5
67400868,24839,647,8,-679.83,16425.0,-180.0,2095.22,4
73963102,47353,1043,29,-29.0,22880.0,-180.0,1875.0,10
75528162,93480,2132,176,-29.0,50451.0,-180.0,2235.0,10
89758084,17035,2404,11,-15.0,22005.0,45.0,2385.0,8
39666838,30456,1270,92,-29.0,22275.0,-120.0,2085.0,7
317011,5277,26,26,405.0,25245.0,1.0,855.0,1
73858073,23309,360,9,-29.0,11470.0,45.0,1515.0,3
13400251,17481,737,2,1.0,17085.0,-37.746,765.0,2
51545546,64231,1435,389,-29.0,19455.0,-180.0,2385.0,5
49395269,28243,1454,23,-29.0,15345.0,15.0,2392.5,6
86418429,66106,2421,35,-135.0,28005.0,-180.0,2355.0,7
71177632,67577,2575,91,-29.0,29129.7,-180.0,2340.0,10
69108628,118678,9204,136,-29.0,39345.0,-180.0,2400.0,10
36443055,27170,1270,53,-29.0,25355.0,-165.0,2340.0,6
26457307,69896,9440,0,1.0,40286.9,-180.0,1800.0,1
27868988,12869,1219,21,-214.902,21203.0,-59.0,1065.0,3
67441964,11692,368,66,-29.0,22395.0,-180.0,1695.0,3
8239174,16867,943,39,-120.0,20273.0,1.0,813.045,3
14309696,13397,399,24,5.86694,34175.0,-69.6984,1665.0,3
63970594,68147,2097,102,-29.0,23335.0,0.0,2400.0,8
43746756,39235,3366,47,-29.0,45765.0,-180.0,2385.5,9
79926286,83133,7479,26,-285.004,37755.0,-180.0,2385.0,5
24850344,24188,1678,34,1.0,22465.0,-180.0,1725.0,4
74730213,14425,502,5,-29.0,17983.0,-180.0,2355.0,2
48618693,181429,4125,178,-29.0,56025.0,-157.5,2400.0,10
53820790,24704,765,81,-29.0,21885.3,-165.0,2385.0,6
17271415,18690,385,30,1.0,22598.9,-165.0,1575.0,5
54899406,19387,1048,35,-29.0,20565.0,-165.0,1035.0,6
57102172,16751,1681,25,15.0,19860.0,-180.0,2287.0,8
93089296,69131,3917,39,-29.0,26771.6,-117.69,2389.8,5
12178580,10658,751,10,15.0,15825.0,-166.849,735.0,4
31280642,13444,501,16,-29.0,18465.0,-165.0,1655.25,3
14267191,20433,129,6,1.0,15532.5,-165.0,855.0,3
49807324,13001,599,4,-29.0,19815.0,-180.0,2205.0,2
92096673,45337,1548,34,-29.0,26805.0,-135.0,2175.0,6
40799640,38342,259,43,-29.0,25283.6,-134.999,1574.99,5
79575587,110967,3461,105,-29.0,49455.0,-180.0,2400.0,10
88108583,33159,2038,14,-29.0,34100.3,-180.0,1995.0,10
43646211,118921,1278,102,-29.0,40710.0,-166.0,2025.0,10
18257585,10234,557,53,1.0,18699.4,-180.0,1485.0,2
110109,3051,104,261,225.0,29445.0,-3.0,1200.0,1
56158794,77455,4519,55,-495.0,38385.0,-180.0,2385.34,8
89187744,69454,2620,97,-29.0,28753.2,-180.0,2002.5,8
79000000,20351,1811,184,-29.0,120705.0,-165.0,2400.0,1
77002501,64458,2775,85,-240.0,38895.0,-165.0,2392.5,9
44068726,32690,255,42,-29.0,20355.0,-180.0,1116.21,5
8242166,13467,299,6,585.0,21675.0,1.0,1215.0,2
107946,5054,115,349,315.0,25215.0,1.0,945.0,1
52478506,28388,740,46,-29.0,17775.4,-180.0,1485.0,6
32142382,9832,284,21,-29.0,22065.0,-120.0,1020.0,4
661286,5933,82,34,315.0,26265.0,1.0,915.0,7
57473912,67154,2949,66,-29.0,31395.0,-165.0,1695.0,9
49755752,111839,2231,165,-29.0,26610.9,-180.0,2355.0,10
19288971,40201,1360,98,15.0,26385.0,-180.0,1788.75,8
92251385,39281,3165,36,-29.0,24992.7,-96.5864,2325.0,8
73694082,53576,1579,121,-29.0,34118.9,-165.0,2400.0,8
39576489,33088,634,63,-15.0,30885.0,-135.0,1635.0,5
15132803,9659,631,6,1.0,24940.8,-165.0,825.0,3
28151682,8444,639,23,1.0,18261.0,-134.5,885.0,4
86771711,16552,1100,1,-29.0,18435.0,-180.0,2285.62,1
75776048,79990,1468,65,-29.0,39165.0,-180.0,2385.0,8
90752263,39293,1578,36,-29.0,24405.0,-164.01,2385.0,2
65364373,87881,3075,43,-29.0,26879.8,-180.0,2196.37,5
13367607,29456,356,19,160.595,16575.0,-133.066,910.941,2
47813776,48772,2147,131,-29.0,24495.0,-180.0,2357.42,9
29241170,17006,644,35,15.0,25305.0,-175.5,1027.5,5
52205960,13412,421,15,-29.0,18495.0,-179.829,2086.09,4
51053748,33339,1394,51,-29.0,22845.0,-180.0,1875.0,5
124052,2389,22,3,315.0,24945.0,2.0,675.0,6
32243307,32757,1137,66,-10.0,30195.0,-165.0,1785.0,10
90471222,115637,9335,79,-300.5,38445.0,-180.0,2400.0,8
45887485,33158,2599,49,-29.0,27279.7,-180.0,2111.55,6
28088958,14542,855,33,15.0,24495.0,-165.0,1509.13,5
1314024,2116,48,2,15.0,24779.0,1.0,765.0,4
28154062,29934,3505,687,-75.0,30670.8,-165.0,1770.0,7
35284138,33701,453,62,-29.0,26855.5,-43.1605,2055.0,7
93101466,49766,1488,50,-29.0,24555.0,-180.0,2265.0,7
27749048,5927,176,5,1.0,18672.7,-135.0,1305.0,4
27880864,12098,231,37,1.0,25485.0,-180.0,765.0,6
29917082,68599,1685,184,-5717.04,23750.6,-975.0,1957.0,10
82328634,34811,4236,24,-29.0,22665.0,-6.5473,2355.0,5
151245,2038,33,2,465.0,28005.0,2.0,333.0,4
35136617,14420,416,49,-29.0,20018.6,-180.0,675.5,5
60059338,20029,3634,37,-29.0,25223.0,-180.0,2295.0,8
87078347,156122,5047,161,-29.0,59205.0,-180.0,2400.0,10
50772868,44759,2052,24,-29.0,34515.0,-180.0,2295.0,7
42339959,18768,616,56,-29.0,23505.0,-180.0,1545.0,6
77151125,24595,3470,47,-29.0,29896.5,-180.0,2355.0,3
48713988,64330,3641,142,-29.0,30651.7,-210.0,2175.0,8
71447812,30633,2973,64,-29.0,26895.0,-180.0,2402.86,8
85035696,26012,1335,60,-60.9961,32235.0,-180.0,2400.0,7
11941828,4740,1,23,15.0,19125.0,-53.0,811.0,2
1322487,6484,385,34,321.0,30015.0,1.0,885.0,7
76605391,62880,2093,1,-29.0,17529.7,-180.0,1826.09,1
8099154,16590,387,21,15.0,18989.3,-121.0,735.0,2
33545237,12763,360,17,-29.0,21525.0,-75.0,1875.0,4
37218505,109924,2466,215,-29.0,52125.0,-180.0,2400.0,10
12208223,13322,16,24,1.0,19210.0,-70.0,779.0,3
81377553,238775,10414,177,-29.0,63825.0,-165.0,2400.0,10
39732335,4961,3667,6,-29.0,56565.0,-144.0,1935.0,10
67381033,26333,2808,30,-29.0,22545.0,-180.0,2113.0,6
57291653,24470,2060,32,-29.0,24571.0,-165.0,2400.0,7
1116046,4252,202,21,375.0,28635.0,7.0,1185.0,4
32022522,7117,988,10,-15.0,19095.0,-175.0,1635.0,3
82359926,24995,2359,10,-29.0,17445.0,-165.0,2355.0,6
16589490,26383,1973,49,1.0,22041.2,-76.0,1245.0,3
28930680,18353,658,29,-15.0,26445.0,-165.0,2400.0,7
57168782,23386,2573,17,-29.0,19935.0,-180.0,2355.0,3
49508604,59714,789,133,-29.0,28755.5,-60.0,2356.65,8
33827728,48778,3516,148,-29.0,27238.0,-180.0,2115.0,9
76186935,90938,1584,70,-29.0,27195.0,-150.0,1635.0,9
59004671,52422,2872,24,-29.0,20505.0,-165.0,2382.61,5
52797005,31195,1048,49,-29.0,23925.0,-180.0,2325.0,7
28636863,17050,1019,96,-29.0,37545.0,-180.0,1605.0,8
55587141,81122,2641,49,-29.0,28185.0,-180.0,1547.0,8
8134957,16259,633,52,312.0,31665.0,1.0,825.0,9
56568010,143880,5459,42,-29.0,39885.0,-135.0,2235.0,10
62548661,35207,2765,212,-29.0,26475.0,-180.0,1875.0,8
26095850,16370,538,16,-393.52,18983.0,-180.0,1785.0,3
58246921,146140,7402,8,-29.0,42315.0,15.0,2340.0,1
65106,2002,36,2,585.0,27707.0,1.0,574.5,4
48493005,76181,434,49,-29.0,28887.0,-180.0,1620.0,9
37712174,21544,1365,107,-29.0,19147.0,-180.0,2392.5,3
95141546,38262,1730,45,-165.0,41085.0,15.0,2226.33,9
88329895,38605,1004,42,-29.0,30136.2,-147.316,1845.0,8
46705022,37759,1751,40,-29.0,21083.5,-180.0,2340.0,7
16340126,4631,5,0,15.0,10790.0,-165.0,630.0,2
28010109,14122,419,23,1.0,21425.7,-180.0,1145.77,5
37269362,13251,798,28,15.0,24599.0,-138.767,1515.0,6
184966,4192,206,179,315.0,20775.0,1.0,1191.0,1
82272938,22692,1484,1,-29.0,58935.0,-180.0,2337.5,1
66960655,90000,5674,0,-29.0,44452.4,-180.0,2387.69,10
60457489,31695,1071,172,-29.0,20955.0,-180.0,2167.0,6
15173182,29990,672,17,-896.75,16027.0,-1938.76,2675.04,2
72969191,183517,6424,112,-142473000000000.0,40279.5,-165.0,2385.0,10
29267493,17833,871,46,-29.0,27571.5,-180.0,2400.0,6
75944324,23600,407,73,-29.0,21640.2,-165.0,2201.29,8
47027000,153209,1806,43,-29.0,29115.5,-180.0,2018.0,10
74506948,20432,391,5,-29.0,14435.0,-120.0,1185.0,2
37532886,27500,629,24,-315.0,17985.0,-180.0,1872.0,4
1215630,10148,319,22,327.0,29865.0,1.0,555.0,9
27937858,18010,594,36,1.0,25511.0,-159.7,1410.75,5
56253412,58597,1538,2,-29.0,17281.0,-180.0,1805.7,2
47932761,24691,1488,16,-29.0,18075.0,-165.0,2355.0,6
28854503,15971,65,24,-29.0,21945.0,-165.0,1740.0,4
52136166,34968,535,15,-29.0,23625.0,-88.0,1964.5,5
14217532,7199,320,20,1.0,19935.0,-165.0,1306.0,3
49994214,79218,3527,69,-29.0,89055.0,-180.0,2385.0,10
44984184,26872,527,29,-29.0,21760.0,-135.0,1095.0,6
59254281,24291,474,40,-29.0,19440.0,-122.5,1320.0,6
411459,2619,26,8,525.0,26415.0,1.0,495.0,5
57304701,45391,1007,49,-29.0,23790.0,-180.0,2400.0,9
29721755,37710,1091,51,-29.0,23707.3,-169.0,2400.0,8
95459650,72586,3407,22,-87.2227,25214.2,-180.0,2325.0,1
94890873,71354,4699,14,-29.0,28516.1,-165.0,2385.0,10
87619171,27225,2166,119,-29.0,27557.0,-165.0,2325.0,7
64930910,78198,2569,93,-29.0,31350.0,-105.0,2370.0,10
59621323,50322,2662,20,-29.0,24528.0,-180.0,2389.0,6
75518661,241875,6995,367,-29.0,58100.0,-180.0,2400.0,10
11465943,29353,19,5,555.0,12385.0,-15.0,1305.0,3
90895428,27163,1593,27,-29.0,23553.0,-53.0,1755.0,5
27998373,6761,401,11,-1600.72,20445.0,-15.0,1215.0,3
86716368,179580,3290,110,-29.0,21517.5,-158.898,2374.76,9
54779397,42983,1419,83,-59.0,28695.0,-165.0,1995.0,7
45694540,23236,1363,54,-29.0,21615.0,-165.0,2325.0,6
29230776,22921,1222,50,-29.0,26255.0,-124.283,2385.0,7
50769602,54182,530,23,-29.0,23925.0,-180.0,1562.18,6
43976540,39914,4440,100,-29.0,35004.5,-165.0,1275.0,5
39180479,70988,2108,36,-29.0,26745.0,-214.052,1836.91,8
60467278,99,41,3,-29.0,14745.0,-168.0,1485.0,2
57378021,47635,1250,196,-29.0,24975.0,-180.0,2040.0,7
461472,5681,110,28,315.0,26175.0,1.0,555.0,8
66394604,66258,9603,1,-29.0,71475.0,-180.0,2400.0,10
59073467,20297,458,17,-29.0,18665.0,-180.0,1155.0,2
64735621,65110,876,52,-29.0,25483.5,-180.0,2355.0,8
60621991,75816,3233,24,-29.0,30960.0,-180.0,2320.46,8
11064188,2960,21,4,135.0,26543.4,-45.0,449.25,2
35282689,76146,4580,75,-29.0,79997.3,-180.0,2400.0,8
37030022,49994,3285,508,-29.0,22773.9,-180.0,2385.0,5
56957631,34775,1699,52,-29.0,19257.5,-135.0,2400.0,5
39645160,50008,1959,82,-29.0,28845.0,-72.0,2146.5,9
9228,1004,21,3,495.0,12585.0,2.0,825.0,3
72807604,46011,1749,97,-29.0,30115.7,-175.35,2250.0,8
7828357,14300,516,16,15.0,19785.0,-59.0,885.0,2
160011,2057,44,66,165.0,21465.0,3.0,1200.0,1
12522005,5899,846,6,8.225,26175.0,-69.2875,1605.0,2
34177489,32624,771,73,-29.0,29625.0,-180.0,1815.0,8
50228503,57054,1380,7,-11.0,16065.0,-180.0,1478.64,5
95044315,29094,1005,37,-29.0,25421.0,-15.0,2054.6,8
49983256,48494,452,82,-29.0,22665.0,-180.0,2310.0,7
77592888,111103,2038,120,-29.0,45778.7,-180.0,1793.4,10
95395854,37619,226,0,-29.0,16338.7,-15.0,2325.0,1
42881112,39801,1130,150,-29.0,25785.0,-165.0,2370.0,7
31420516,16492,884,47,-29.0,24024.9,-180.0,1125.0,10
49512054,29665,1455,35,-29.0,24615.0,-180.0,1515.0,6
74542823,20506,516,3,-29.0,12857.5,-180.0,1410.7,2
40323693,34275,444,81,-29.0,18569.5,-180.0,2294.5,6
31993928,34139,2611,108,-29.0,43544.1,-180.0,2400.0,8
